20060110010	1004	51.86
20060110010	1009	38.89
20060110010	1015	194.47
20060110010	1025	855.65
20060110010	1042	855.65
20060110010	1052	337.07
20060110010	1058	777.86
20060110010	1059	414.86
20060110010	1059	622.29
20060110010	1062	220.39
20060110010	1075	103.72
20060110010	1075	103.72
20060110010	1093	181.5
20060110010	1110	58.34
20060110010	1111	77.79
20060110010	1121	90.75
20060110010	1129	90.75
20060110010	1149	233.36
20060110010	1154	77.79
20060110010	1157	194.47
20060110010	1158	155.57
20060110010	1159	168.54
20060110010	1169	155.57
20060110010	1202	1037.15
20060110010	1202	233.36
20060110010	1216	181.5
20060110010	1218	1594.62
20060110010	1220	155.57
20060110010	1220	116.68
20060110010	1244	6002.51
20060110010	1245	1452.01
20060110010	1246	466.72
20060110010	3001	1196.71
20060110010	3004	179.51
20060110010	3005	179.51
20060110010	3006	47.87
20060110010	3008	143.61
20060110010	3015	224.38
20060110010	3020	2991.78
20060110010	3023	388.93
20060110010	4001	287.21
20060110010	4005	203.44
20060110010	4006	203.44
20060110010	4009	164.55
20060110010	4010	83.77
20060110010	4014	359.01
20060110010	4015	56.84
20060110010	4021	8.98
20060110010	4022	209.42
20060110010	5021	418.85
20060110010	5023	134.63
20060110010	5031	828.72
20060110010	6003	987.29
20060110010	6005	2692.6
20060110010	6011	7479.45
20060110010	6012	3590.14
20060110010	6016	418.85
20060110010	7007	1899.78
20060110010	7008	855.65
20060110010	7009	2902.03
20060110010	7026	149.59
20060110010	8017	77.79
20060110010	8019	68.81
20060110010	8045	1324.36
20060110010	8053	63.82
20060110010	8057	516.58
20060110010	8058	357.02
20060110010	8059	109.7
20060110010	8062	288.21
20060110010	8064	284.22
20060110010	8067	249.32
20060110010	8082	277.24
20060110010	8085	68.81
20060110010	8096	698.08
20060110010	8100	493.64
20060110010	8109	249.32
20060110010	8116	117.68
20060110010	10017	1196.71
20060110010	10019	1595.62
20060110010	10020	112.69
20060110010	10021	147.59
20060110010	10022	347.05
20060110010	10023	359.01
20060110010	10026	95.74
20060110010	10036	598.36
20060110010	10039	9972.6
20060110010	10040	2991.78
20060110010	10042	144.6
20060110010	10045	17.95
20060110010	10050	43.88
20060110010	10054	44.88
20060110010	10060	17.95
20060110010	10062	199.45
20060110010	11001	214.41
20060110010	11010	144.6
20060110010	11024	239.34
20060110010	11037	747.95
20060110010	11038	1495.89
20060110010	12018	2991.78
20060110010	12020	98.73
20060110010	12027	364
20060110010	13005	997.26
20060110010	13012	1196.71
20060110010	13014	39.39
20060110010	13017	124.66
20060110010	14004	7230.14
20060110010	14009	1346.3
20060110010	14013	2991.78
20060110010	20901	598.36
20060110020	1001	181.5
20060110020	1003	90.75
20060110020	1004	90.75
20060110020	1009	48.62
20060110020	1012	51.86
20060110020	1013	194.47
20060110020	1013	97.23
20060110020	1013	77.79
20060110020	1013	129.64
20060110020	1015	220.39
20060110020	1027	220.39
20060110020	1029	713.04
20060110020	1045	453.75
20060110020	1049	90.75
20060110020	1052	350.04
20060110020	1052	342.26
20060110020	1058	453.75
20060110020	1061	350.04
20060110020	1062	285.22
20060110020	1075	700.08
20060110020	1075	181.5
20060110020	1075	209.25
20060110020	1075	401.89
20060110020	1075	220.39
20060110020	1077	175.02
20060110020	1088	285.22
20060110020	1093	129.64
20060110020	1108	45.38
20060110020	1108	64.82
20060110020	1119	58.34
20060110020	1125	97.23
20060110020	1126	77.79
20060110020	1133	64.82
20060110020	1133	59.64
20060110020	1134	116.68
20060110020	1135	213.91
20060110020	1135	453.75
20060110020	1136	453.75
20060110020	1181	453.75
20060110020	1200	829.72
20060110020	1201	1166.79
20060110020	1202	1879.83
20060110020	1202	194.47
20060110020	1202	285.22
20060110020	1202	350.04
20060110020	1213	798.61
20060110020	1217	155.57
20060110020	1217	129.64
20060110020	1217	103.72
20060110020	1217	311.15
20060110020	1217	129.64
20060110020	1218	881.58
20060110020	1218	482.28
20060110020	1219	145.85
20060110020	1220	181.5
20060110020	1220	116.68
20060110020	2004	64.82
20060110020	2004	64.82
20060110020	2004	64.82
20060110020	2005	194.47
20060110020	3001	385.94
20060110020	3003	26.93
20060110020	3004	32.91
20060110020	3005	74.79
20060110020	3006	65.82
20060110020	3009	35.9
20060110020	3012	95.74
20060110020	3015	77.79
20060110020	3021	269.26
20060110020	3023	149.59
20060110020	4001	119.67
20060110020	4003	320.12
20060110020	4004	71.8
20060110020	4005	119.67
20060110020	4006	167.54
20060110020	4007	161.56
20060110020	4009	119.67
20060110020	4010	134.63
20060110020	4011	215.41
20060110020	4012	206.43
20060110020	4014	254.3
20060110020	4015	239.34
20060110020	4022	388.93
20060110020	5004	20344.1
20060110020	5005	15644.02
20060110020	5015	1047.12
20060110020	5021	191.47
20060110020	5022	119.67
20060110020	5031	828.72
20060110020	6002	149.59
20060110020	6003	631.27
20060110020	6005	598.36
20060110020	6008	598.36
20060110020	6010	1795.07
20060110020	6011	1795.07
20060110020	6013	747.95
20060110020	6016	807.78
20060110020	7007	508.6
20060110020	7009	1495.89
20060110020	8029	119.67
20060110020	8030	139.62
20060110020	8033	239.34
20060110020	8039	35.9
20060110020	8041	69.81
20060110020	8045	239.34
20060110020	8046	179.51
20060110020	8051	97.73
20060110020	8053	59.84
20060110020	8057	359.01
20060110020	8058	84.77
20060110020	8062	239.34
20060110020	8068	39.89
20060110020	8073	890.55
20060110020	8094	1096.99
20060110020	8100	269.26
20060110020	8106	89.75
20060110020	8108	4.99
20060110020	8110	29.92
20060110020	8112	21.94
20060110020	8113	329.1
20060110020	8115	2393.42
20060110020	8117	119.67
20060110020	9005	34.9
20060110020	9007	94.74
20060110020	9017	65.82
20060110020	9019	209.42
20060110020	9024	23.93
20060110020	10016	478.68
20060110020	10017	478.68
20060110020	10019	747.95
20060110020	10020	448.77
20060110020	10026	159.56
20060110020	10027	79.78
20060110020	10031	867.62
20060110020	10044	588.38
20060110020	10045	223.39
20060110020	10046	69.81
20060110020	10049	43.88
20060110020	10053	29.92
20060110020	10055	149.59
20060110020	10060	14.96
20060110020	10061	15.96
20060110020	10062	199.45
20060110020	10063	19.95
20060110020	10064	349.04
20060110020	10065	1645.48
20060110020	11005	59.84
20060110020	11012	299.18
20060110020	11030	99.73
20060110020	11037	473.7
20060110020	11038	498.63
20060110020	11039	84.77
20060110020	12008	129.64
20060110020	12010	119.67
20060110020	12027	219.4
20060110020	13012	1495.89
20060110020	13014	49.86
20060110020	13016	59.84
20060110020	13017	2892.05
20060110020	14003	12465.75
20060110020	14008	573.42
20060110020	14010	1246.58
20060110020	14013	997.26
20060110020	14015	49.86
20060110020	14016	119.67
20060110020	20908	467.71
20060110020	20909	94.74
20060110030	1217	77.79
20060110030	1220	155.57
20060110030	1243	259.29
20060110030	1243	388.93
20060110030	1243	259.29
20060110030	1243	155.57
20060110030	1243	194.47
20060110030	1243	583.4
20060110030	1243	324.11
20060110030	1244	259.29
20060110030	1244	388.93
20060110030	1244	259.29
20060110030	1244	259.29
20060110030	1244	388.93
20060110030	1244	713.04
20060110030	1244	427.82
20060110030	1245	259.29
20060110030	1245	388.93
20060110030	1245	259.29
20060110030	1245	259.29
20060110030	1245	259.29
20060110030	1245	388.93
20060110030	1245	388.93
20060110030	3001	29.92
20060110030	3005	44.88
20060110030	3013	35.9
20060110030	3021	179.51
20060110030	3022	179.51
20060110030	4001	35.9
20060110030	4003	44.88
20060110030	4005	89.75
20060110030	4009	119.67
20060110030	4011	59.84
20060110030	4014	104.71
20060110030	6002	448.77
20060110030	6003	538.52
20060110030	6005	598.36
20060110030	6010	2991.78
20060110030	6013	104.71
20060110030	6015	89.75
20060110030	6017	747.95
20060110030	7007	359.01
20060110030	8045	299.18
20060110030	8046	339.07
20060110030	8050	149.59
20060110030	8098	89.75
20060110030	8106	119.67
20060110030	8108	11.97
20060110030	9012	299.18
20060110030	10051	37.9
20060110030	10055	89.75
20060110030	10065	49.86
20060110030	12008	124.66
20060110030	12009	59.84
20060110030	12010	49.86
20060110030	13005	373.97
20060110030	13008	13961.64
20060110030	13017	448.77
20060110030	14004	2991.78
20060110030	14013	997.26
20060110030	14016	284.22
20060110030	20901	1047.12
20060110050	1004	51.86
20060110050	1013	64.82
20060110050	1013	129.64
20060110050	1013	194.47
20060110050	1014	90.75
20060110050	1075	116.68
20060110050	1075	116.68
20060110050	1075	116.68
20060110050	1161	181.5
20060110050	1169	155.57
20060110050	1202	350.04
20060110050	1202	324.11
20060110050	1220	155.57
20060110050	1220	142.61
20060110050	2005	155.57
20060110050	2005	194.47
20060110050	2005	194.47
20060110050	2005	363
20060110050	3001	32.91
20060110050	3003	29.92
20060110050	3005	47.87
20060110050	3013	8.98
20060110050	3020	299.18
20060110050	4003	35.9
20060110050	4014	245.33
20060110050	4022	74.79
20060110050	4024	104.71
20060110050	6003	538.52
20060110050	7007	335.08
